aar,status,type,beskrivelse,count(*)
2020,"Statens vegvesen","Plen/grøntområder","Gressklipping - Plen/grøntområder",2
2020,"Statens vegvesen",Sykkelfelt,"Brøyting/strøing - Sykkelfelt",2
2020,"Statens vegvesen","Ønske om nytt tre","Trær - Ønske om nytt tre",2
2020,Statsbygg,"Plen/grøntområder","Gressklipping - Plen/grøntområder",2
2020,"Treforvaltning - Del av årshjul",Brekkasje,"Trær - Brekkasje",2
2020,"Treforvaltning - Del av årshjul","Greiner skygger for belysning","Beskjæring/trimming av trær/busker - Greiner skygger for belysning",2
2020,"Utbedring bestilt","Andre mangler","Holdeplasser - Andre mangler",2
2020,"Utbedring bestilt",Holdeplass,"Renhold - Holdeplass",2
2020,"Utbedring bestilt","Lyser på dagen","Gatelys - Lyser på dagen",2
2020,"Utbedring bestilt","Midlertidig skilting","Skilt - Midlertidig skilting",2
2020,"Utbedring bestilt",P-plass,"Brøyting/strøing - P-plass",2
2020,"Utbedring bestilt",P-plass,"Hull i veien - P-plass",2
2020,"Utbedring bestilt",Skader/mangler,"Toaletter - Skader/mangler",2
2020,"Utbedring bestilt","Skadet armatur / lampe","Gatelys - Skadet armatur / lampe",2
2020,"Utbedring bestilt","Skadet ledning","Gatelys - Skadet ledning",2
2020,"Vann- og avløpsetaten","Midlertidig skilting","Skilt - Midlertidig skilting",2
2020,"Vann- og avløpsetaten","Park/friområde","Renhold - Park/friområde",2
2020,"Vann- og avløpsetaten",Sykkelfelt,"Hull i veien - Sykkelfelt",2
2020,"Vann- og avløpsetaten","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",2
2020,"Videresendt BYM områdeansvarlig",Blender,"Gatelys - Blender",2
2020,"Videresendt BYM områdeansvarlig",Holdeplass,"Bymøbel - Holdeplass",2
2020,"Aktør for sparkesykkel",Feil/mangler,"Idrettsutstyr - Feil/mangler",1
2020,"Aktør for sparkesykkel",Renhold,"Bymøbel - Renhold",1
2020,"Aktør for sparkesykkel",Sykkelfelt,"Renhold - Sykkelfelt",1
2020,"Aktør for sparkesykkel","Tur-, gang og sykkelvei","Brøyting/strøing - Tur-, gang og sykkelvei",1
2020,"Aktør for sparkesykkel","Tur-, gang- og sykkelvei","Renhold - Tur-, gang- og sykkelvei",1
2020,"Aktør for sparkesykkel",Veibane,"Renhold - Veibane",1
2020,"Arbeid utført","Fremmed art - Canadagulris","Problematiske fremmede arter - Canadagulris",1
2020,"Arbeid utført","Manglende brøyting","Skøytebane - Manglende brøyting",1
2020,BaneNor,Feil/mangler,"Bymøbel - Feil/mangler",1
2020,BaneNor,Feil/mangler,"Idrettsutstyr - Feil/mangler",1
2020,BaneNor,Fortau,"Hull i veien - Fortau",1
2020,BaneNor,"Fremmed art - Canadagulris","Problematiske fremmede arter - Canadagulris",1
2020,BaneNor,"Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2020,BaneNor,"Overhengende/lave greiner/busker","Trær - Overhengende/lave greiner/busker",1
2020,BaneNor,"Registrering villfylling/hageavfall","Søppel - Registrering villfylling/hageavfall",1
2020,BaneNor,Renhold,"Bymøbel - Renhold",1
2020,BaneNor,Risiko,"Lekeplass - Risiko",1
2020,BaneNor,Veibane,"Brøyting/strøing - Veibane",1
2020,"Bydel Alna","Annen forsøpling","Søppel - Annen forsøpling",1
2020,"Bydel Bjerke",Brekkasje,"Trær - Brekkasje",1
2020,"Bydel Bjerke","Greiner skygger for belysning","Trær - Greiner skygger for belysning",1
2020,"Bydel Bjerke","Plen/grøntområder","Gressklipping - Plen/grøntområder",1
2020,"Bydel Bjerke",Strandrenhold,"Badeplass - Strandrenhold",1
2020,"Bydel Bjerke","Søppel i park","Søppel - Søppel i park",1
2020,"Bydel Frogner",Brekkasje,"Trær - Brekkasje",1
2020,"Bydel Frogner",Feil/mangler,"Idrettsutstyr - Feil/mangler",1
2020,"Bydel Frogner","Feil/skade på søppelkasse","Søppel - Feil/skade på søppelkasse",1
2020,"Bydel Frogner","Fulle søppelkasser","Søppel - Fulle søppelkasser",1
2020,"Bydel Frogner","Overhengende/lave greiner/busker","Beskjæring/trimming av trær/busker - Overhengende/lave greiner/busker",1
2020,"Bydel Frogner","Plen/grøntområder","Gressklipping - Plen/grøntområder",1
2020,"Bydel Frogner","Registrering ønske om søppelkasse","Søppel - Registrering ønske om søppelkasse",1
2020,"Bydel Frogner",Renhold,"Bymøbel - Renhold",1
2020,"Bydel Frogner",Risiko,"Lekeplass - Risiko",1
2020,"Bydel Frogner","Runde lokk som slår","Sluk, kummer og lokk - Runde lokk som slår",1
2020,"Bydel Frogner","Søppel i park","Søppel - Søppel i park",1
2020,"Bydel Frogner","Tur-, gang- og sykkelvei","Renhold - Tur-, gang- og sykkelvei",1
2020,"Bydel Frogner","Ønske om nytt tre","Trær - Ønske om nytt tre",1
2020,"Bydel Gamle Oslo",Fortau,"Hull i veien - Fortau",1
2020,"Bydel Gamle Oslo",Renhold,"Bymøbel - Renhold",1
2020,"Bydel Gamle Oslo","Skadet/Påkjørt trafikkskilt","Skilt - Skadet/Påkjørt trafikkskilt",1
2020,"Bydel Gamle Oslo","Skilt i park/friområde","Skilt - Skilt i park/friområde",1
2020,"Bydel Gamle Oslo","Tett/skadet sluk","Sluk, kummer og lokk - Tett/skadet sluk",1
2020,"Bydel Gamle Oslo","Tur-, gang og sykkelvei","Brøyting/strøing - Tur-, gang og sykkelvei",1
2020,"Bydel Gamle Oslo","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2020,"Bydel Gamle Oslo",Veibane,"Hull i veien - Veibane",1
2020,"Bydel Gamle Oslo","Ønske om nytt tre","Trær - Ønske om nytt tre",1
2020,"Bydel Grorud",Feil/mangler,"Idrettsutstyr - Feil/mangler",1
2020,"Bydel Grorud","Fulle søppelkasser","Søppel - Fulle søppelkasser",1
2020,"Bydel Grorud","Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2020,"Bydel Grünerløkka",Feil/mangler,"Idrettsutstyr - Feil/mangler",1
2020,"Bydel Grünerløkka","Fremmed art - Russekål","Problematiske fremmede arter - Russekål",1
2020,"Bydel Grünerløkka","Greiner skygger for belysning","Beskjæring/trimming av trær/busker - Greiner skygger for belysning",1
2020,"Bydel Grünerløkka","Registrering villfylling/hageavfall","Søppel - Registrering villfylling/hageavfall",1
2020,"Bydel Grünerløkka","Tur-, gang- og sykkelvei","Renhold - Tur-, gang- og sykkelvei",1
2020,"Bydel Grünerløkka",Veibane,"Hull i veien - Veibane",1
2020,"Bydel Grünerløkka","Visningsskilt til severdighet","Skilt - Visningsskilt til severdighet",1
2020,"Bydel Nordre Aker","Annen forsøpling","Søppel - Annen forsøpling",1
2020,"Bydel Nordre Aker",Feil/mangler,"Lekeplass - Feil/mangler",1
2020,"Bydel Nordre Aker","Overhengende/lave greiner/busker","Beskjæring/trimming av trær/busker - Overhengende/lave greiner/busker",1
2020,"Bydel Nordre Aker","Registrering villfylling/hageavfall","Søppel - Registrering villfylling/hageavfall",1
2020,"Bydel Nordre Aker",Vedlikehold,"Bymøbel - Vedlikehold",1
2020,"Bydel Nordstrand",Feil/mangler,"Lekeplass - Feil/mangler",1
2020,"Bydel Nordstrand","Fulle søppelkasser","Søppel - Fulle søppelkasser",1
2020,"Bydel Nordstrand","Registrering villfylling/hageavfall","Søppel - Registrering villfylling/hageavfall",1
2020,"Bydel Nordstrand",Risiko,"Lekeplass - Risiko",1
2020,"Bydel Nordstrand","Tett/skadet sluk","Sluk, kummer og lokk - Tett/skadet sluk",1
2020,"Bydel Nordstrand",Vedlikehold,"Bymøbel - Vedlikehold",1
2020,"Bydel Nordstrand",Veibane,"Hull i veien - Veibane",1
2020,"Bydel Sagene",Feil/mangler,"Bymøbel - Feil/mangler",1
2020,"Bydel Sagene","Feil/skade på søppelkasse","Søppel - Feil/skade på søppelkasse",1
2020,"Bydel Sagene","Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2020,"Bydel Sagene","Greiner skygger for belysning","Beskjæring/trimming av trær/busker - Greiner skygger for belysning",1
2020,"Bydel Sagene","Midlertidig skilting","Skilt - Midlertidig skilting",1
2020,"Bydel Sagene","Registrering ønske om søppelkasse","Søppel - Registrering ønske om søppelkasse",1
2020,"Bydel Sagene","Runde lokk som slår","Sluk, kummer og lokk - Runde lokk som slår",1
2020,"Bydel Sagene","Skilt i park/friområde","Skilt - Skilt i park/friområde",1
2020,"Bydel Sagene","Tett/skadet sluk","Sluk, kummer og lokk - Tett/skadet sluk",1
2020,"Bydel Sagene","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2020,"Bydel Sagene","Ødelagt servicestasjon/pumpe","Sykkel - Ødelagt servicestasjon/pumpe",1
2020,"Bydel St.Hanshaugen",Annet,"Gatelys - Annet",1
2020,"Bydel St.Hanshaugen",Feil/mangler,"Idrettsutstyr - Feil/mangler",1
2020,"Bydel St.Hanshaugen",Fortau,"Hull i veien - Fortau",1
2020,"Bydel St.Hanshaugen",Holdeplass,"Bymøbel - Holdeplass",1
2020,"Bydel St.Hanshaugen","Midlertidig skilting","Skilt - Midlertidig skilting",1
2020,"Bydel St.Hanshaugen","Overhengende/lave greiner/busker","Beskjæring/trimming av trær/busker - Overhengende/lave greiner/busker",1
2020,"Bydel St.Hanshaugen",P-plass,"Hull i veien - P-plass",1
2020,"Bydel St.Hanshaugen","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2020,"Bydel St.Hanshaugen","Tur-, gang- og sykkelvei","Renhold - Tur-, gang- og sykkelvei",1
2020,"Bydel St.Hanshaugen",Veibane,"Hull i veien - Veibane",1
2020,"Bydel St.Hanshaugen",Veibane,"Renhold - Veibane",1
2020,"Bydel Stovner",Feil/mangler,"Bymøbel - Feil/mangler",1
2020,"Bydel Stovner",Feil/mangler,"Idrettsutstyr - Feil/mangler",1
2020,"Bydel Stovner",Tagging,"Tagging - Tagging",1
2020,"Bydel Stovner",Vedlikehold,"Bymøbel - Vedlikehold",1
2020,"Bydel Søndre Nordstrand","Annen forsøpling","Søppel - Annen forsøpling",1
2020,"Bydel Søndre Nordstrand",P-plass,"Renhold - P-plass",1
2020,"Bydel Ullern",Feil/mangler,"Bymøbel - Feil/mangler",1
2020,"Bydel Ullern","Park/friområde","Renhold - Park/friområde",1
2020,"Bydel Ullern","Plen/grøntområder","Gressklipping - Plen/grøntområder",1
2020,"Bydel Ullern","Søppel i park","Søppel - Søppel i park",1
2020,"Bydel Ullern",Veibane,"Hull i veien - Veibane",1
2020,"Bydel Vestre Aker","Annen forsøpling","Søppel - Annen forsøpling",1
2020,"Bydel Vestre Aker",Annet,"Gatelys - Annet",1
2020,"Bydel Vestre Aker",Feil/mangler,"Bymøbel - Feil/mangler",1
2020,"Bydel Vestre Aker","Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2020,"Bydel Vestre Aker","Overhengende/lave greiner/busker","Beskjæring/trimming av trær/busker - Overhengende/lave greiner/busker",1
2020,"Bydel Vestre Aker","Park/friområde","Renhold - Park/friområde",1
2020,"Bydel Vestre Aker",Parkeringsskilt,"Skilt - Parkeringsskilt",1
2020,"Bydel Vestre Aker",Risiko,"Lekeplass - Risiko",1
2020,"Bydel Vestre Aker",Risiko,"Trær - Risiko",1
2020,"Bydel Vestre Aker","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2020,"Bydel Vestre Aker",Vedlikehold,"Bymøbel - Vedlikehold",1
2020,"Bydel Vestre Aker",Veibane,"Brøyting/strøing - Veibane",1
2020,"Bydel Østensjø",Feil/mangler,"Lekeplass - Feil/mangler",1
2020,"Bydel Østensjø","Fulle søppelkasser","Holdeplasser - Fulle søppelkasser",1
2020,"Bydel Østensjø","Mørk lampe","Gatelys - Mørk lampe",1
2020,"Bydel Østensjø",Risiko,"Trær - Risiko",1
2020,Duplikat,"Andre mangler","Holdeplasser - Andre mangler",1
2020,Duplikat,"Fremmed art - Russesvalerot","Problematiske fremmede arter - Russesvalerot",1
2020,Duplikat,"Full beholder","Søppel - Returpunkt glass og metall - Full beholder",1
2020,Duplikat,"Fulle søppelkasser","Holdeplasser - Fulle søppelkasser",1
2020,Duplikat,"Greiner skygger for belysning","Beskjæring/trimming av trær/busker - Greiner skygger for belysning",1
2020,Duplikat,"Greiner skygger for belysning","Trær - Greiner skygger for belysning",1
2020,Duplikat,"Langs trikkeskinner","Hull i veien - Langs trikkeskinner",1
2020,Duplikat,"Midlertidig skilting","Skilt - Midlertidig skilting",1
2020,Duplikat,P-plass,"Renhold - P-plass",1
2020,Duplikat,"Registrering villfylling/hageavfall","Renhold - Registrering villfylling/hageavfall",1
2020,Duplikat,Sykkelfelt,"Renhold - Sykkelfelt",1
2020,Duplikat,"Søppel på holdeplass","Søppel - Søppel på holdeplass",1
2020,Duplikat,"Trafikklys - Deteksjon/sensorfeil","Trafikklys - Deteksjon/sensorfeil",1
2020,Duplikat,"Visningsskilt til severdighet","Skilt - Visningsskilt til severdighet",1
2020,"Eiendoms og byfornyelsesetaten",Feil/mangler,"Idrettsutstyr - Feil/mangler",1
2020,"Eiendoms og byfornyelsesetaten",Fortau,"Renhold - Fortau",1
2020,"Eiendoms og byfornyelsesetaten","Fremmed art - Kjempebjørnekjeks / Tromsøpalme","Problematiske fremmede arter - Kjempebjørnekjeks / Tromsøpalme",1
2020,"Eiendoms og byfornyelsesetaten","Fulle søppelkasser","Søppel - Fulle søppelkasser",1
2020,"Eiendoms og byfornyelsesetaten",P-plass,"Hull i veien - P-plass",1
2020,"Eiendoms og byfornyelsesetaten","Park/friområde","Renhold - Park/friområde",1
2020,"Eiendoms og byfornyelsesetaten",Parkeringsskilt,"Skilt - Parkeringsskilt",1
2020,"Eiendoms og byfornyelsesetaten","Registrering ønske om søppelkasse","Søppel - Registrering ønske om søppelkasse",1
2020,"Eiendoms og byfornyelsesetaten",Risiko,"Lekeplass - Risiko",1
2020,"Eiendoms og byfornyelsesetaten","Søppel i park","Søppel - Søppel i park",1
2020,"Eiendoms og byfornyelsesetaten","Ønske om nytt tre","Trær - Ønske om nytt tre",1
2020,Elvia/Hafslund,Feil/mangler,"Bymøbel - Feil/mangler",1
2020,Elvia/Hafslund,Fortau,"Hull i veien - Fortau",1
2020,Elvia/Hafslund,"Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2020,Elvia/Hafslund,"Greiner skygger for belysning","Gatelys - Greiner skygger for belysning",1
2020,Elvia/Hafslund,"Hindrer sikt til skilt/signalanlegg","Beskjæring/trimming av trær/busker - Hindrer sikt til skilt/signalanlegg",1
2020,Elvia/Hafslund,"Mørk lampe","Gatelys - Mørk lampe",1
2020,Elvia/Hafslund,"Park/friområde","Renhold - Park/friområde",1
2020,Elvia/Hafslund,Risiko,"Lekeplass - Risiko",1
2020,Elvia/Hafslund,"Skadet armatur / lampe","Gatelys - Skadet armatur / lampe",1
2020,Elvia/Hafslund,"Tur-, gang og sykkelvei","Brøyting/strøing - Tur-, gang og sykkelvei",1
2020,Elvia/Hafslund,Veibane,"Hull i veien - Veibane",1
2020,"Ferdig behandlet",Brekkasje,"Trær - Brekkasje",1
2020,"Ferdig behandlet",Feil/mangler,"Bymøbel - Feil/mangler",1
2020,"Ferdig behandlet","Fremmed art - Russekål","Problematiske fremmede arter - Russekål",1
2020,"Ferdig behandlet","Fulle søppelkasser","Holdeplasser - Fulle søppelkasser",1
2020,"Ferdig behandlet","Hindrer sikt til skilt/signalanlegg","Beskjæring/trimming av trær/busker - Hindrer sikt til skilt/signalanlegg",1
2020,"Ferdig behandlet","Mørk lampe","Gatelys - Mørk lampe",1
2020,"Ferdig behandlet","Overhengende/lave greiner/busker","Trær - Overhengende/lave greiner/busker",1
2020,"Ferdig behandlet","Park/friområde","Renhold - Park/friområde",1
2020,"Ferdig behandlet","Runde lokk som slår","Sluk, kummer og lokk - Runde lokk som slår",1
2020,"Ferdig behandlet","Skadet armatur / lampe","Gatelys - Skadet armatur / lampe",1
2020,"Ferdig behandlet","Skadet mast","Gatelys - Skadet mast / stolpe",1
2020,"Ferdig behandlet",Strandrenhold,"Badeplass - Strandrenhold",1
2020,"Ferdig behandlet",Sykkelfelt,"Brøyting/strøing - Sykkelfelt",1
2020,"Ferdig behandlet",Tagging,"Tagging - Tagging",1
2020,"Ferdig behandlet","Tett/skadet sluk","Sluk, kummer og lokk - Tett/skadet sluk",1
2020,"Ferdig behandlet","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2020,"Ferdig behandlet",Turveiskilt,"Skilt - Turveiskilt",1
2020,Forsvarsbygg,"Dårlig standard etter gravearbeid","Hull i veien - Dårlig standard etter gravearbeid",1
2020,Forsvarsbygg,Feil/mangler,"Lekeplass - Feil/mangler",1
2020,Forsvarsbygg,"Greiner skygger for belysning","Beskjæring/trimming av trær/busker - Greiner skygger for belysning",1
2020,Forsvarsbygg,P-plass,"Renhold - P-plass",1
2020,Forsvarsbygg,Tagging,"Tagging - Tagging",1
2020,Fritekst,Blunker,"Gatelys - Blunker",1
2020,Fritekst,"Etterfylling av forbruksvarer","Toaletter - Etterfylling av forbruksvarer",1
2020,Fritekst,Holdeplass,"Bymøbel - Holdeplass",1
2020,Fritekst,Holdeplass,"Renhold - Holdeplass",1
2020,Fritekst,"Registrering villfylling/hageavfall","Renhold - Registrering villfylling/hageavfall",1
2020,Fritekst,Stranddusj,"Badeplass - Stranddusj",1
2020,Fritekst,"Trafikklys - Deteksjon/sensorfeil","Trafikklys - Deteksjon/sensorfeil",1
2020,Fritekst,"Trafikklys - Mørkt anlegg","Trafikklys - Mørkt anlegg",1
2020,Fritekst,Utmark,"Ulovlig overnatting - Utmark",1
2020,"Gårdeiers ansvar",Brekkasje,"Trær - Brekkasje",1
2020,"Gårdeiers ansvar",Byggesonen,"Ulovlig overnatting - Byggesonen",1
2020,"Gårdeiers ansvar","Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2020,"Gårdeiers ansvar","Hindrer sikt til skilt/signalanlegg","Beskjæring/trimming av trær/busker - Hindrer sikt til skilt/signalanlegg",1
2020,"Gårdeiers ansvar","Hindrer sikt til skilt/signalanlegg","Trær - Hindrer sikt til skilt/signalanlegg",1
2020,"Gårdeiers ansvar","Overhengende/lave greiner/busker","Trær - Overhengende/lave greiner/busker",1
2020,"Gårdeiers ansvar","Park/friområde","Renhold - Park/friområde",1
2020,"Gårdeiers ansvar","Registrering ønske om søppelkasse","Søppel - Registrering ønske om søppelkasse",1
2020,"Gårdeiers ansvar",Risiko,"Trær - Risiko",1
2020,"Gårdeiers ansvar","Søppel på holdeplass","Søppel - Søppel på holdeplass",1
2020,"Gårdeiers ansvar","Tur-, gang- og sykkelvei","Renhold - Tur-, gang- og sykkelvei",1
2020,"Gårdeiers ansvar","Ønske om nytt tre","Trær - Ønske om nytt tre",1
2020,"Ikke behandlet","Annen forsøpling","Søppel - Annen forsøpling",1
2020,"Ikke behandlet","Registrering villfylling/hageavfall","Renhold - Registrering villfylling/hageavfall",1
2020,"Ikke behandlet","Registrering villfylling/hageavfall","Søppel - Registrering villfylling/hageavfall",1
2020,"Ikke behandlet",Strandrenhold,"Badeplass - Strandrenhold",1
2020,"Ikke behandlet",Tagging,"Tagging - Tagging",1
2020,"Ikke behandlet","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2020,"Kirkelig fellesråd",Annet,"Gatelys - Annet",1
2020,"Kirkelig fellesråd","Full beholder","Søppel - Returpunkt glass og metall - Full beholder",1
2020,"Kirkelig fellesråd","Fulle søppelkasser","Søppel - Fulle søppelkasser",1
2020,"Kirkelig fellesråd","Hindrer sikt til skilt/signalanlegg","Beskjæring/trimming av trær/busker - Hindrer sikt til skilt/signalanlegg",1
2020,"Kirkelig fellesråd","Registrering ønske om søppelkasse","Søppel - Registrering ønske om søppelkasse",1
2020,"Kirkelig fellesråd",Risiko,"Lekeplass - Risiko",1
2020,"Kirkelig fellesråd","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2020,"Kirkelig fellesråd",Vedlikehold,"Bymøbel - Vedlikehold",1
2020,"Kirkelig fellesråd",Veibane,"Hull i veien - Veibane",1
2020,Kulturetaten,"Greiner skygger for belysning","Beskjæring/trimming av trær/busker - Greiner skygger for belysning",1
2020,Kulturetaten,"Mørk lampe","Gatelys - Mørk lampe",1
2020,Kulturetaten,"Mørkt område minst 4 stk","Gatelys - Mørkt område minst 4 stk",1
2020,"Leverandør avfallsekker",Fortau,"Renhold - Fortau",1
2020,"Leverandør avfallsekker","Full beholder","Søppel - Returpunkt glass og metall - Full beholder",1
2020,"Leverandør avfallsekker","Park/friområde","Renhold - Park/friområde",1
2020,"Leverandør avfallsekker","Tur-, gang- og sykkelvei","Renhold - Tur-, gang- og sykkelvei",1
2020,"Oslo Havn KF","Etterfylling av forbruksvarer","Toaletter - Etterfylling av forbruksvarer",1
